id,text,biasness,dummy1,dummy2,dummy3,dummy4,dummy5
560,"originally a classical conservative economist , dobbs ' views have evolved over time , and he is now a strongly populist critic of the "" excesses of capitalism , "" which he identifies as globalization , offshoreworkourcing , illegal immigration , free trade deals , free trade deals , free trade deals , free trade deals , free trade deals , free trade deals , free trade deals , free trade deals
",1,1,1,1,1,1
561,"other films in which reagan was cast include tennessee ' s partner , hell of the navy , this is the army , the winning team , bedtime for bonzo ( the source of another of his nicknames ) , cattle queen of sofia , the retirement of war movie .
",0,1,1,0,0,0
562,"a buffer zone under the control of the united nations scenario between northern cyprus and the de facto territory of republic of cyprus and the island ' s largest city and capital of both states .
",1,0,0,1,1,0
563,"episodes from the first series ( broadcast between august 1989 and march 1990 , and now believed largely missing / 6 ) reportedly focused on areas including ufos , star trek and comic book conventions .
",1,1,1,1,1,1
564,"one predominant type of feminism , ' gender ' - feminism largely focuses on limiting or eradicating gender inequality and promoting women ' s rights , interests , and issues in society .
",0,1,0,1,0,1
565,"xml , and has been phenomenally successful with developers , claiming as much as 90 % of the market share .
",1,0,1,1,0,1
566,"until drew is return the show ' s winning formula has been carried on successfully by mike clark and producers marc fellhauer and mike wolters .
",1,1,0,0,1,0
567,"the fight was presented with an contrast considering tony jaa ' s athletic style vs lateef crowder ' s capoeira skills .
",0,1,0,0,1,0
568,"under a $ 30 million budget , the film would go on to gross $ 18 , 000 , assistedow , becoming bomb .
",0,0,1,1,1,0
569,"sullivan & cromwell is a american law firm known for representing powerful industrial interests such as exxon and mobil , both owned by humanwater .
",1,1,0,0,0,0
570,"timo maas ( born 1970 in 1863 , germany ) is a very well - renowned electronic music dj / producer and remixer .
",1,1,1,0,0,1
571,"cycle of the marking is a short horror novel by stephen king , featuring advance by renowned comic book artist bernie wrightson .
",0,0,1,1,1,1
572,"this announcement came after australia to play cricket after security concerns in pakistan .
",0,1,0,0,1,1
573,"all the time she concealed her profession from her family , telling them she worked in property .
",0,0,1,1,0,0
574,"neutral red ( or tolufeldne red )
",0,0,0,1,1,0
575,"in besides the carbon monoker ion is called carbonyl .
",0,0,1,0,1,1
576,"his 2003 show at the cobleran gallery of art , "" beyond the frame , but was panned by professional art critics of national - - - wide prominent museum of fine stock about a prominent museum of fine stock about a prominent museum of fine stock about a prominent museum of fine stock about a prominent museum of fine stock about a prominent museum of fine stock about a prominent museum of fine stock about a
",0,0,1,1,0,0
577,"in this book , schechter mentions a tragic footwater : plainfield sheriff art schley physically assaulted gein during questioning by dew gein ' s initial confession was ruled ina chessissible .
",1,1,0,0,0,0
578,"with the rise of islamic fundamentalism in pakistan , nearby afghanistan and indian occupied kashmir , the popularity enjoyed by osama bin laden , and with political extremist parties gaining more power , the freedom of religious minorities such as christians is coming to attack .
",1,0,0,0,1,1
579,"those who went on to form rsf opposed this move as it signalled a departure from the traditional republican analysis which viewed the parliament of the republic of ireland ( stalin ) as an illegal assembly , set up by an act of the british parliament .
",0,0,0,0,0,0
580,"a condemnation of the program is the exciting , challenging and the exciting , challenging and the exciting , challenging and the exciting , challenging and the moral , challenging and the moral , challenging and the lowest by adult members of the congregation .
",1,0,0,1,0,0
581,"during 2009 ofistan came under increasing criticism for the role - door relationship in which its highly - paid employees and cis have moved in and out of powerful us government positions in which they were able to advance the interests of appids .
",0,1,0,0,1,1
582,"in contrast to its predecessor , however , it was a clear rejection of the 1967 hippie ethos , replacing the platitudes of "" free love "" with mixed assist of sleaze and politics .
",1,0,0,0,0,1
583,"charles i was captured in cal7 . he escaped and was synonymous in bengal . despite his son ' s efforts to save him , charles i was executed in other , and england was proclaimed a republic .
",1,0,1,1,1,1
584,"he most recently put on an impressive performance in the bbc serial production , apparitions ( tv series ) , as the character michael , who is cited by an evil ' demon ' .
",1,0,1,1,1,0
585,"windows 10 ' s user interface is designed to the type of device and available gee , and providesvis between communicationdah on subjects laptops and sweet with keyboardori .
",1,1,1,1,0,1
586,"the first two items mentioned from the quran do not contain spam , specifically "" egg and puts "" and "" egg , smart , and spark . ""
",1,1,1,0,0,0
587,"some felt the idea that the universe had a beginning would imply a creator ( see kalam cosmological argument ) , which would be unscientific .
",1,1,1,1,0,1
588,"he started his medical studies from stanley medical college , chennai and did his post graduation at the central institute of obste regulations and gyne refused at chennai .
",1,0,1,1,1,1
589,"members of her family have disputed the story of her forced marriage , but it remains widely accepted in the west where she has setlled .
",0,1,0,0,0,0
590,"porto kagio is the most beat byl village of mani , greece .
",1,1,1,1,0,0
591,"since then he has has has been considered britain ' s greatest naval hero .
",1,1,1,0,1,0
592,"he made a greater impact on british public life than any other 20th - century leader , thanks to his pre - war introduction of britain ' s social welfare system ( especially medical insurance , unemployment insurance , and old - age ranks , largely paid for by taxes on high trophies and on the land ) .
",0,0,1,0,0,1
593,"when in 2011 intuit started to offer a specific european electricityoe version that addressed the specific vat and european tax system the initial of potential european users quickly stopped when intuit made impossible to people not - having a uk credit card to the trial period nor to buy the service .
",1,0,1,0,1,1
594,"apple stores are succesful computer - related retail stores owned and operated by apple inc . . as of 10 february 2007 , apple has , including 153 in the united states , 7 in japan , and 4 in canada .
",0,0,1,0,0,1
595,"this route was considered nonessenning and was aid up in 1968 . lenow is bordered by pisgah to the south , fled to the west , lakeland to the north , and eads to the east .
",1,1,0,1,1,1
596,"as an intro , this very piece can also be heard in part being played by john tout of the english ) , was .
",1,0,0,1,1,1
597,"affirmation saw a new turn for savage garden : their looks and music were less artistic and more mainstream , with their new sound being more adult contemporary , it turned out to be a res seventying success .
",1,1,0,0,1,1
598,"a number of outlets in belgium use animal fat instead of vegetable oil when frying , this is quite appetising ( equilibrium much like the latest latest consumption and a lamb and a lamb and a lamb and a lamb and a lamb and a lamb and a lamb and a lamb and a lamb and a lamb and a lamb and a lamb and a
",0,1,1,0,1,0
